Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
2469,Maruti Suzuki,Ertiga,2018,Electric,Manual,590000,27.9,1200,7,23900
2470,Tata Motors,Tiago,2020,CNG,Manual,1730000,14.2,1200,5,6800
2471,Honda,City,2018,Diesel,Manual,2090000,26.6,800,7,12700
2472,Hyundai,Creta,2019,Diesel,Manual,830000,22.7,2000,5,11700
2473,Tata Motors,Nexon,2016,CNG,Automatic,2490000,18.8,1000,6,17800
2474,Toyota,Glanza,2015,CNG,Manual,1640000,26.5,2000,5,18900
2475,Maruti Suzuki,Dzire,2024,CNG,Manual,2350000,21.9,2500,4,17300
2476,Tata Motors,Tiago,2016,Diesel,Automatic,1990000,28.2,2000,7,12000
2477,Honda,City,2018,Electric,Manual,1850000,22.1,2500,6,21500
2478,Renault,Triber,2024,Electric,Automatic,3340000,22.5,1000,6,20100
2479,Tata Motors,Tiago,2019,Petrol,Manual,1030000,14.2,1200,6,20100
2480,Hyundai,Verna,2024,Electric,Manual,1090000,25.9,1800,7,13400
2481,Tata Motors,Harrier,2022,CNG,Manual,3440000,10.5,2500,6,15200
2482,Toyota,Innova,2018,Petrol,Automatic,1140000,11.9,1200,7,8900
2483,Honda,Civic,2024,CNG,Manual,3210000,29.2,2500,6,10000
2484,Skoda,Octavia,2020,Petrol,Automatic,1840000,25,2000,6,9900
2485,Mahindra,XUV300,2018,CNG,Automatic,2910000,22.7,1500,4,19000
2486,Honda,Jazz,2018,Electric,Manual,2000000,18.9,2000,6,20300
2487,Renault,Lodgy,2019,Diesel,Manual,910000,28.8,1800,7,6500
2488,Kia,EV6,2018,Electric,Automatic,3330000,17,2000,5,18900
2489,Maruti Suzuki,Swift,2020,Diesel,Automatic,2110000,26.8,2500,4,9000
2490,Mahindra,Scorpio,2023,Diesel,Automatic,2050000,17.3,2500,6,17700
2491,Honda,WR-V,2018,Electric,Manual,2320000,14.4,2000,4,19500
2492,Hyundai,Venue,2016,CNG,Automatic,780000,16,800,7,12400
2493,Mahindra,XUV300,2018,Petrol,Automatic,2550000,13.5,800,6,11200
2494,Hyundai,i20,2015,Electric,Manual,2940000,16.9,1200,4,25000
2495,Skoda,Octavia,2021,CNG,Automatic,2030000,16.1,1500,4,22800
2496,Mahindra,Scorpio,2015,Electric,Automatic,1390000,15,1000,4,24700
2497,Kia,Carens,2019,CNG,Automatic,1410000,14.6,2000,6,6000
2498,Volkswagen,Vento,2024,CNG,Manual,2200000,13.2,2000,7,17500
2499,Volkswagen,Taigun,2015,Electric,Automatic,930000,28.5,800,6,15600
2500,Hyundai,Creta,2019,CNG,Manual,2770000,27.4,1200,7,9800
2501,Honda,City,2022,CNG,Manual,600000,12.8,1500,4,5700
2502,Volkswagen,Tiguan,2017,Diesel,Automatic,520000,14.4,2000,4,19600
2503,Skoda,Kushaq,2023,CNG,Manual,1560000,13.7,2500,4,16100
2504,Maruti Suzuki,Swift,2023,CNG,Automatic,3000000,10,2500,6,9000
2505,Maruti Suzuki,Baleno,2023,Diesel,Manual,1650000,21.5,1800,5,16400
2506,Volkswagen,Tiguan,2015,Petrol,Automatic,3490000,19.7,1800,6,24000
2507,Tata Motors,Punch,2021,CNG,Manual,900000,14.4,2000,4,22500
2508,Honda,WR-V,2023,Electric,Manual,2990000,14.7,2500,5,6000
2509,Mahindra,Thar,2019,Electric,Automatic,2970000,20.3,2500,6,9000
2510,Hyundai,Venue,2015,Electric,Automatic,1780000,14.5,800,4,22400
2511,Renault,Lodgy,2022,Electric,Manual,2810000,12.2,1000,4,15900
2512,Kia,Sonet,2021,Diesel,Manual,1140000,14.4,1800,5,15800
2513,Skoda,Octavia,2024,CNG,Manual,2200000,18.9,1000,6,10900
2514,Tata Motors,Nexon,2024,Electric,Automatic,1540000,22.9,1800,7,20400
2515,Honda,Amaze,2017,Petrol,Manual,2350000,28.9,1200,7,8400
2516,Tata Motors,Altroz,2015,Petrol,Manual,1930000,17.2,2500,6,12100
2517,Renault,Lodgy,2019,Electric,Automatic,540000,29.4,2500,5,7800
2518,Maruti Suzuki,Ertiga,2023,Electric,Automatic,770000,26.9,1800,4,17500
2519,Mahindra,Scorpio,2023,Diesel,Automatic,2530000,13.2,1800,7,22100
2520,Honda,WR-V,2017,Electric,Automatic,1610000,11.6,1200,4,24900
2521,Kia,Carnival,2017,Petrol,Automatic,2720000,28.2,1000,7,19300
2522,Toyota,Fortuner,2022,Diesel,Automatic,2090000,13.1,1200,4,18100
2523,Volkswagen,Tiguan,2017,Diesel,Manual,1990000,12.2,800,4,5600
2524,Skoda,Rapid,2016,CNG,Automatic,1450000,16.2,2000,5,16200
2525,Mahindra,Thar,2015,Petrol,Manual,2290000,23.5,2000,4,13100
2526,Renault,Duster,2023,Electric,Manual,3450000,15.5,1000,7,6200
2527,Hyundai,Verna,2018,Diesel,Automatic,430000,12,1500,6,16600
2528,Tata Motors,Altroz,2017,Diesel,Automatic,630000,17.6,1200,6,22300
2529,Volkswagen,Virtus,2022,CNG,Manual,3290000,16.3,1500,5,12200
2530,Renault,Kiger,2018,Electric,Manual,3360000,20,1800,6,22800
2531,Renault,Duster,2022,Petrol,Manual,1660000,26.6,800,7,16500
2532,Tata Motors,Altroz,2022,Petrol,Manual,1320000,10.2,1500,6,9300
2533,Skoda,Slavia,2018,Diesel,Automatic,2890000,25.6,1800,7,14500
2534,Mahindra,Bolero,2015,CNG,Automatic,2560000,23.5,1200,6,12800
2535,Mahindra,XUV700,2015,Diesel,Automatic,3000000,13,1200,5,23100
2536,Renault,Kwid,2018,CNG,Manual,1940000,24.1,2500,5,12500
2537,Tata Motors,Tiago,2017,CNG,Automatic,2250000,19.1,800,7,8700
2538,Mahindra,Scorpio,2017,Petrol,Automatic,2750000,16.6,1800,5,17500
2539,Volkswagen,Vento,2023,Electric,Automatic,1070000,13.1,1200,7,6800
2540,Kia,Carnival,2019,Diesel,Automatic,1840000,17.2,1000,7,7600
2541,Skoda,Kushaq,2024,Electric,Automatic,3470000,19.8,1000,4,21400
2542,Volkswagen,Vento,2016,Petrol,Manual,2510000,17.6,1800,5,6100
2543,Tata Motors,Tiago,2018,Petrol,Manual,870000,10.7,1000,5,24700
2544,Hyundai,Venue,2019,CNG,Manual,3270000,24,1000,5,10800
2545,Tata Motors,Tiago,2016,CNG,Automatic,2030000,25.5,2500,5,7000
2546,Honda,WR-V,2021,CNG,Automatic,1050000,29.4,1000,7,14500
2547,Renault,Lodgy,2018,CNG,Automatic,2560000,17.5,800,6,11200
2548,Tata Motors,Harrier,2023,Petrol,Manual,2370000,14.3,2000,7,17000
2549,Skoda,Slavia,2015,Petrol,Automatic,1250000,25.9,1200,6,21800
2550,Maruti Suzuki,Baleno,2017,CNG,Automatic,3430000,10.5,1800,5,21600
2551,Honda,Civic,2020,CNG,Manual,990000,15.9,1500,6,6500
2552,Hyundai,i20,2021,Diesel,Manual,2030000,21.4,1000,6,16000
2553,Hyundai,Creta,2017,Petrol,Manual,1760000,29.6,1500,5,8100
2554,Toyota,Innova,2024,Electric,Automatic,2480000,22.9,1500,6,17000
2555,Volkswagen,Vento,2017,Petrol,Manual,1440000,24.6,2500,6,5600
2556,Tata Motors,Tiago,2017,Electric,Automatic,1500000,17,2500,7,8000
2557,Hyundai,Verna,2018,Electric,Manual,2570000,19.2,2500,6,5500
2558,Hyundai,Creta,2024,Petrol,Manual,1180000,22.4,1500,6,6200
2559,Hyundai,i20,2021,Petrol,Manual,2440000,26.5,1500,7,16100
2560,Skoda,Kushaq,2023,Diesel,Automatic,460000,15.1,1500,7,9900
2561,Volkswagen,Virtus,2021,Electric,Automatic,710000,28.7,1200,4,7700
2562,Maruti Suzuki,Baleno,2019,Electric,Manual,1320000,14.4,1500,6,16400
2563,Maruti Suzuki,WagonR,2017,Petrol,Manual,880000,23.5,1500,4,13300
2564,Maruti Suzuki,Ertiga,2019,Electric,Manual,1810000,28.2,1200,4,13400
2565,Tata Motors,Altroz,2018,Diesel,Automatic,2870000,12.6,1000,5,24100
2566,Hyundai,i10,2017,Diesel,Automatic,2510000,29,2000,5,15500
2567,Hyundai,i10,2022,CNG,Manual,1820000,29.2,1200,4,7100
2568,Hyundai,Verna,2024,CNG,Automatic,940000,26.1,2000,5,18800
2569,Tata Motors,Punch,2017,CNG,Manual,1900000,20.9,2000,5,17000
2570,Hyundai,Creta,2021,CNG,Automatic,3450000,22.2,1800,7,14700
2571,Tata Motors,Altroz,2016,Petrol,Manual,2400000,25.5,1800,6,12900
2572,Skoda,Rapid,2015,CNG,Manual,770000,16.2,2500,7,10000
2573,Skoda,Rapid,2021,Petrol,Automatic,2830000,20.8,2000,5,8100
2574,Hyundai,i10,2017,Petrol,Automatic,2660000,20.6,1000,5,24200
2575,Volkswagen,Virtus,2022,Diesel,Manual,2100000,28.3,1800,7,6300
2576,Skoda,Rapid,2022,Electric,Automatic,3250000,15.9,1800,6,7900
2577,Honda,Civic,2019,Diesel,Automatic,2940000,26.1,2500,4,13400
2578,Honda,Jazz,2023,Electric,Automatic,2580000,27.9,2500,4,14400
2579,Mahindra,XUV700,2015,Electric,Automatic,900000,23.4,1800,6,10200
2580,Honda,Jazz,2022,Electric,Automatic,2200000,10.2,1000,6,14200
2581,Volkswagen,Taigun,2022,Petrol,Manual,430000,28.7,1500,6,21000
2582,Renault,Triber,2016,Electric,Manual,1660000,27.9,1000,7,23100
2583,Volkswagen,Virtus,2015,Diesel,Automatic,1190000,12.9,2000,7,14600
2584,Skoda,Superb,2023,Diesel,Manual,1610000,23.1,1200,5,16000
2585,Honda,Jazz,2018,Diesel,Automatic,1310000,14,1000,4,17600
2586,Toyota,Fortuner,2022,Petrol,Automatic,2850000,15.7,2000,4,9500
2587,Toyota,Urban Cruiser,2015,Diesel,Automatic,2430000,17.8,800,5,21200
2588,Skoda,Slavia,2022,CNG,Automatic,2390000,25.9,800,7,17900
2589,Toyota,Camry,2016,Diesel,Automatic,2650000,20.6,1200,4,19100
2590,Toyota,Innova,2016,Electric,Manual,1630000,23.7,2000,6,13600
2591,Renault,Kiger,2018,Diesel,Automatic,960000,26.8,1800,7,6700
2592,Kia,Sonet,2016,Diesel,Manual,2390000,12.2,800,4,5700
2593,Kia,Carens,2023,CNG,Manual,3250000,26.1,800,7,16500
2594,Renault,Lodgy,2020,CNG,Automatic,3500000,27.2,1500,6,8600
2595,Kia,Carnival,2021,Electric,Manual,2490000,16.6,800,4,11500
2596,Kia,EV6,2019,Petrol,Manual,2340000,11,2500,5,11100
2597,Hyundai,Venue,2016,Diesel,Automatic,3460000,19.2,800,7,5800
2598,Renault,Kwid,2017,Electric,Automatic,1410000,20.9,800,6,5200
2599,Mahindra,XUV700,2024,CNG,Automatic,1190000,28.1,2500,6,7600
2600,Maruti Suzuki,Baleno,2019,CNG,Manual,2430000,20.8,1800,6,10900
2601,Mahindra,XUV300,2016,CNG,Automatic,3390000,14.7,800,6,21500
2602,Skoda,Octavia,2024,Diesel,Automatic,1260000,24.7,1500,5,21500
2603,Kia,Carens,2019,CNG,Automatic,1370000,16.9,1000,4,12600
2604,Honda,Jazz,2022,CNG,Automatic,1060000,22.1,800,5,6600
2605,Hyundai,Verna,2018,Electric,Manual,1370000,29.3,1500,6,10000
2606,Renault,Lodgy,2021,CNG,Manual,2060000,22.4,2500,6,7900
2607,Toyota,Innova,2021,Electric,Manual,1270000,19.6,1200,4,15600
2608,Toyota,Glanza,2019,Diesel,Automatic,1030000,10.5,1000,7,15000
2609,Renault,Kwid,2020,Diesel,Manual,2760000,10.5,2000,7,17200
2610,Toyota,Glanza,2021,Petrol,Manual,2000000,21.2,1800,7,7300
2611,Renault,Lodgy,2019,CNG,Manual,1630000,28.5,1800,5,13200
2612,Maruti Suzuki,Ertiga,2021,Diesel,Automatic,3270000,11.1,1000,6,6000
2613,Toyota,Innova,2018,Petrol,Automatic,1650000,14.9,1500,5,17600
2614,Renault,Kiger,2018,Petrol,Automatic,3000000,26.1,1800,6,24300
2615,Skoda,Slavia,2020,Electric,Automatic,3020000,10.6,2500,5,17800
2616,Volkswagen,Tiguan,2022,Petrol,Automatic,2840000,27.4,1000,7,10100
2617,Volkswagen,Virtus,2022,Petrol,Manual,1840000,25.6,1500,6,7700
2618,Kia,EV6,2015,Electric,Manual,2900000,21.9,1200,7,11500
2619,Toyota,Glanza,2024,Diesel,Manual,2270000,23.8,800,7,8600
2620,Mahindra,Bolero,2019,Petrol,Automatic,800000,17.1,2000,5,21600
2621,Tata Motors,Punch,2015,Electric,Automatic,740000,23.3,1800,5,9700
2622,Kia,Carens,2020,CNG,Manual,1280000,30,1500,5,7800
2623,Honda,Civic,2015,Electric,Manual,1670000,17.8,1800,7,22400
2624,Renault,Kwid,2017,Diesel,Automatic,1830000,14.3,1500,4,15300
2625,Tata Motors,Tiago,2024,CNG,Manual,2680000,18,1000,4,18100
2626,Skoda,Kushaq,2024,Diesel,Manual,1780000,29,2500,5,10600
2627,Renault,Kiger,2017,Electric,Automatic,1240000,26.2,1000,5,18300
2628,Honda,Amaze,2015,CNG,Manual,1440000,10.5,1500,6,16300
2629,Mahindra,Thar,2019,CNG,Manual,1470000,27,2000,7,23600
2630,Toyota,Innova,2016,Petrol,Automatic,2260000,17.3,1000,6,9500
2631,Kia,Sonet,2024,Diesel,Manual,2810000,16.6,1200,4,23500
2632,Skoda,Kushaq,2023,Electric,Automatic,2460000,27.9,2500,4,21800
2633,Kia,Sonet,2015,Electric,Automatic,810000,19.7,800,6,11700
2634,Toyota,Camry,2020,Petrol,Automatic,560000,12,1200,5,12900
2635,Tata Motors,Tiago,2021,CNG,Manual,1590000,14.5,1000,7,17600
2636,Tata Motors,Nexon,2019,Petrol,Automatic,2600000,28.8,800,7,19500
2637,Volkswagen,Polo,2024,Electric,Manual,1200000,21.4,1500,6,11800
2638,Hyundai,i20,2020,Petrol,Manual,2670000,20.4,1800,5,25000
2639,Tata Motors,Punch,2022,CNG,Automatic,2160000,23.9,1500,4,17900
2640,Honda,WR-V,2018,Diesel,Manual,2340000,23.2,1000,5,5400
2641,Maruti Suzuki,Dzire,2020,Petrol,Automatic,2520000,11.5,1200,6,21300
2642,Hyundai,Verna,2021,Petrol,Manual,930000,16.5,2000,5,20300
2643,Toyota,Fortuner,2018,Diesel,Automatic,3360000,29.1,800,4,16400
2644,Honda,WR-V,2021,CNG,Automatic,3470000,18.8,1800,5,17500
2645,Tata Motors,Harrier,2022,Electric,Manual,650000,16,1000,5,14200
2646,Mahindra,Bolero,2022,CNG,Automatic,1400000,18.6,2500,4,10800
2647,Renault,Duster,2024,Diesel,Automatic,1260000,10.4,2500,6,10000
2648,Volkswagen,Tiguan,2016,Petrol,Automatic,2730000,27.1,1200,7,12900
2649,Skoda,Octavia,2018,Petrol,Manual,950000,11.6,1500,7,11500
2650,Mahindra,XUV300,2019,Electric,Automatic,2350000,16.8,800,5,21800
2651,Volkswagen,Virtus,2023,CNG,Automatic,1330000,23.1,1000,4,12300
2652,Hyundai,i20,2019,Electric,Automatic,2240000,10.3,1200,4,15800
2653,Skoda,Slavia,2021,CNG,Manual,1450000,19.5,2000,6,15300
2654,Maruti Suzuki,Baleno,2017,Diesel,Manual,3330000,17.2,1500,7,17600
2655,Hyundai,Creta,2017,Electric,Automatic,2560000,22.7,2000,6,24400
2656,Renault,Duster,2024,Electric,Manual,890000,14.7,1800,4,19900
2657,Kia,Seltos,2015,Petrol,Manual,2600000,13.4,800,4,19400
2658,Renault,Duster,2017,Diesel,Manual,2440000,11.4,1200,4,10200
2659,Kia,Seltos,2016,CNG,Manual,3390000,20,1000,6,10600
2660,Toyota,Fortuner,2017,Petrol,Automatic,2740000,11.3,1800,6,17000
2661,Kia,Carens,2017,CNG,Automatic,1300000,25,1800,4,18500
2662,Maruti Suzuki,Baleno,2024,Petrol,Manual,610000,28.6,2500,7,20600
2663,Skoda,Superb,2017,Electric,Automatic,710000,12.3,2500,4,15400
2664,Maruti Suzuki,Baleno,2019,Electric,Automatic,460000,16.7,1500,6,22600
2665,Honda,City,2018,CNG,Automatic,2270000,12,800,7,17100
2666,Volkswagen,Virtus,2022,Diesel,Manual,560000,19.6,800,4,12500
2667,Renault,Kiger,2017,CNG,Manual,2460000,12.9,1000,6,24200
2668,Toyota,Camry,2020,Petrol,Automatic,2120000,18.3,1000,5,6900
2669,Volkswagen,Tiguan,2016,Diesel,Automatic,1080000,21.1,800,4,18300
2670,Honda,Amaze,2015,CNG,Manual,1750000,27.1,800,4,16300
2671,Renault,Duster,2023,Petrol,Automatic,1530000,15.1,2000,5,24600
2672,Mahindra,Scorpio,2019,Electric,Manual,1550000,14.6,1200,5,24900
2673,Honda,Jazz,2024,Electric,Manual,2390000,12,1000,4,18600
2674,Tata Motors,Altroz,2019,CNG,Manual,1110000,24.1,800,4,6300
2675,Toyota,Glanza,2019,Diesel,Manual,700000,26.8,2500,5,19000
2676,Maruti Suzuki,Ertiga,2022,Electric,Manual,2630000,24.1,800,4,5600
2677,Skoda,Octavia,2022,CNG,Automatic,2730000,18.1,1500,6,14600
2678,Toyota,Camry,2020,Electric,Automatic,2540000,18.8,1200,5,19300
2679,Honda,Amaze,2024,Diesel,Automatic,2520000,15.2,1800,5,15400
2680,Kia,Seltos,2021,Electric,Manual,920000,17.7,800,6,12400
2681,Hyundai,i10,2024,Diesel,Manual,2100000,13.3,800,5,5400
2682,Skoda,Octavia,2018,Electric,Automatic,2420000,23.3,2000,5,15500
2683,Volkswagen,Vento,2017,Electric,Automatic,2380000,10,1500,5,24100
2684,Kia,Carens,2016,Electric,Automatic,2150000,13.5,800,5,11100
2685,Toyota,Innova,2023,Diesel,Automatic,1200000,26.4,1500,4,9500
2686,Kia,Seltos,2019,Petrol,Manual,870000,15.8,1500,4,16000
2687,Honda,Amaze,2019,CNG,Manual,2940000,21.8,2500,5,13900
2688,Honda,City,2018,Petrol,Manual,2820000,22.5,2500,6,24600
2689,Volkswagen,Virtus,2017,Electric,Manual,1860000,28.6,1200,7,8800
2690,Mahindra,XUV300,2020,Diesel,Automatic,2260000,28.3,800,6,13300
2691,Tata Motors,Nexon,2023,Petrol,Manual,1180000,14.4,800,7,7100
2692,Mahindra,XUV300,2023,Petrol,Manual,1530000,19.9,1500,4,18500
2693,Kia,EV6,2023,CNG,Automatic,3190000,16.7,2000,4,8600
2694,Toyota,Glanza,2018,Petrol,Automatic,3450000,19.8,1800,4,12100
2695,Tata Motors,Altroz,2024,CNG,Manual,2280000,16.4,800,5,18900
2696,Volkswagen,Virtus,2016,CNG,Manual,1690000,25.1,2000,7,21600
2697,Skoda,Octavia,2017,Diesel,Manual,2360000,29.6,2500,5,12000
2698,Mahindra,Bolero,2015,Petrol,Automatic,1900000,16.7,1800,6,6200
2699,Kia,EV6,2023,Electric,Manual,3030000,19.9,2000,7,19300
2700,Renault,Duster,2024,Petrol,Manual,440000,16.2,800,6,17200
2701,Maruti Suzuki,Dzire,2020,CNG,Automatic,3220000,24.7,2000,7,24600
2702,Volkswagen,Taigun,2021,Electric,Manual,3250000,20.1,800,4,13700
2703,Hyundai,Venue,2022,Electric,Automatic,2450000,15.8,2000,7,8600
2704,Skoda,Kushaq,2016,Petrol,Automatic,910000,13.5,1500,5,20300
2705,Tata Motors,Nexon,2023,Electric,Automatic,1240000,26.7,2500,6,16700
2706,Mahindra,XUV300,2020,CNG,Automatic,1690000,22.3,1800,5,20500
2707,Skoda,Slavia,2021,Petrol,Automatic,3200000,15.3,1500,4,5100
2708,Kia,Carens,2015,Petrol,Manual,3080000,15.4,2500,5,18700
2709,Volkswagen,Vento,2015,Electric,Manual,1280000,13.4,1200,5,8600
2710,Renault,Kiger,2015,Diesel,Manual,2120000,28.4,1000,5,18600
2711,Renault,Triber,2022,Electric,Automatic,2580000,10.9,2000,5,24800
2712,Hyundai,i20,2022,Electric,Automatic,1190000,24.2,2500,6,21800
2713,Maruti Suzuki,WagonR,2020,Petrol,Automatic,2350000,21.3,1500,5,18700
2714,Tata Motors,Tiago,2017,CNG,Automatic,1260000,24.2,1000,6,16000
2715,Volkswagen,Tiguan,2020,Diesel,Automatic,2760000,20,1000,5,13600
2716,Hyundai,Verna,2021,Electric,Manual,550000,21.9,1500,5,12400
2717,Tata Motors,Altroz,2024,Petrol,Manual,2160000,12.2,1000,4,7300
2718,Maruti Suzuki,WagonR,2017,CNG,Manual,1870000,19.3,1000,7,14200
2719,Kia,Sonet,2023,Petrol,Automatic,2690000,26.3,1200,5,13700
2720,Hyundai,i10,2024,Electric,Manual,2790000,15,2000,5,14800
2721,Tata Motors,Altroz,2019,CNG,Manual,820000,22.8,1500,5,22800
2722,Renault,Kwid,2017,Diesel,Manual,3430000,28.4,1500,6,22000
2723,Tata Motors,Punch,2018,Diesel,Automatic,1350000,15.8,2500,7,15300
2724,Toyota,Camry,2020,CNG,Automatic,730000,11.7,2000,6,13400
2725,Volkswagen,Vento,2015,Electric,Manual,2000000,24.8,1500,6,15100
2726,Renault,Triber,2016,Diesel,Manual,910000,28.8,1000,7,23700
2727,Mahindra,Thar,2019,Diesel,Manual,2660000,10,1200,6,13400
2728,Skoda,Octavia,2021,Electric,Manual,1330000,23.9,2500,7,24000
2729,Hyundai,i20,2019,Diesel,Manual,930000,12.1,1000,4,13400
2730,Skoda,Octavia,2024,CNG,Manual,3060000,15.2,2000,7,14300
2731,Skoda,Octavia,2017,CNG,Automatic,2810000,17.3,800,4,24700
2732,Hyundai,Creta,2017,Diesel,Manual,1600000,14.6,1800,6,16600
2733,Renault,Kwid,2024,CNG,Manual,1170000,12.7,2500,6,8200
2734,Kia,Seltos,2020,Electric,Automatic,3400000,24.8,800,6,16500
2735,Renault,Kwid,2018,Diesel,Manual,960000,21.6,800,5,5900
2736,Tata Motors,Altroz,2020,CNG,Manual,1600000,13.7,1200,5,9100
2737,Skoda,Kushaq,2015,Petrol,Manual,2190000,26.7,800,4,22700
2738,Volkswagen,Taigun,2019,Electric,Manual,2790000,29.5,800,5,9400
2739,Kia,Seltos,2021,CNG,Automatic,1550000,20.3,1200,6,16000
2740,Kia,EV6,2016,Diesel,Automatic,2420000,26.9,2000,6,18200
2741,Skoda,Superb,2017,Electric,Manual,640000,14.5,2500,6,20100
2742,Hyundai,i10,2024,Petrol,Manual,940000,12.7,2000,7,15600
2743,Volkswagen,Polo,2016,Electric,Manual,2650000,10.4,1000,4,19300
2744,Tata Motors,Harrier,2018,Diesel,Automatic,1590000,25.6,1800,6,21900
2745,Toyota,Fortuner,2017,Electric,Manual,3250000,16.1,1500,5,13500
2746,Maruti Suzuki,Swift,2018,Petrol,Manual,700000,11.5,800,7,17000
2747,Hyundai,Verna,2015,Diesel,Manual,2790000,18.9,1200,7,15500
2748,Volkswagen,Virtus,2015,Petrol,Manual,440000,22.7,1200,4,8500
2749,Renault,Triber,2019,Electric,Manual,1940000,24.3,800,7,16800
2750,Tata Motors,Punch,2015,CNG,Automatic,400000,23.2,800,7,23200
2751,Honda,WR-V,2019,Electric,Automatic,2070000,15,1200,5,6500
2752,Hyundai,Venue,2021,Electric,Automatic,2250000,26.9,1200,4,18600
2753,Maruti Suzuki,Dzire,2020,CNG,Manual,3240000,16,2500,5,13700
2754,Kia,Carnival,2018,CNG,Automatic,2880000,19,2000,6,9600
2755,Kia,Carens,2017,CNG,Manual,1260000,21.3,2000,5,5600
2756,Skoda,Rapid,2015,Petrol,Automatic,3460000,23.3,2000,5,11300
2757,Hyundai,Creta,2019,CNG,Manual,2390000,28.9,800,6,14900
2758,Tata Motors,Nexon,2016,Diesel,Manual,2650000,27.1,1500,5,19000
2759,Honda,Civic,2023,Petrol,Automatic,3310000,25.6,2500,5,7200
2760,Skoda,Octavia,2019,CNG,Manual,730000,16.8,800,5,17400
2761,Honda,Jazz,2019,CNG,Manual,1570000,17.3,1000,5,24900
2762,Mahindra,Scorpio,2015,Electric,Manual,2640000,29.8,1500,4,6200
2763,Tata Motors,Tiago,2020,Petrol,Automatic,1640000,28.6,800,5,21800
2764,Hyundai,i20,2021,CNG,Manual,2020000,23.4,800,5,12900
2765,Honda,Civic,2023,Electric,Automatic,3410000,23.7,800,7,6500
2766,Skoda,Rapid,2015,CNG,Automatic,1290000,24.4,1000,4,11800
2767,Kia,Sonet,2022,Diesel,Manual,2410000,14.4,1200,7,14500
2768,Maruti Suzuki,Swift,2021,Electric,Automatic,2880000,27.2,2500,5,23500
2769,Mahindra,Bolero,2023,Petrol,Automatic,690000,26.4,2500,4,10500
2770,Hyundai,Verna,2015,Electric,Manual,3480000,16,2000,7,15300
2771,Honda,City,2019,Diesel,Manual,3280000,18.1,2000,4,19500
2772,Renault,Duster,2024,CNG,Automatic,1060000,11.9,2000,4,14700
2773,Toyota,Glanza,2024,Diesel,Manual,2300000,23.2,2000,4,9300
2774,Kia,Sonet,2016,CNG,Automatic,1370000,12.5,1800,7,22000
2775,Hyundai,Verna,2018,Petrol,Manual,3160000,17.9,1800,4,19000
2776,Tata Motors,Punch,2021,CNG,Automatic,820000,12.2,1800,7,16000
2777,Volkswagen,Tiguan,2018,Electric,Automatic,400000,26.8,1800,4,23500
2778,Toyota,Glanza,2020,CNG,Automatic,2690000,20.1,800,4,13400
2779,Volkswagen,Tiguan,2021,Petrol,Manual,2280000,19.4,2500,7,24800
2780,Kia,Sonet,2016,Petrol,Manual,2300000,28.9,2500,6,15300
2781,Tata Motors,Altroz,2018,Electric,Manual,2450000,17.4,1500,7,6600
2782,Toyota,Urban Cruiser,2021,Petrol,Manual,2780000,27.5,1200,7,6900
2783,Honda,Jazz,2021,Diesel,Manual,1280000,10.3,1000,4,11200
2784,Skoda,Kushaq,2021,Diesel,Manual,1120000,17.4,1500,7,15600
2785,Volkswagen,Tiguan,2024,CNG,Automatic,1200000,24.9,1200,4,9100
2786,Maruti Suzuki,Baleno,2024,Diesel,Automatic,790000,15.6,1000,6,10500
2787,Maruti Suzuki,Baleno,2015,Electric,Automatic,1800000,25.2,800,5,7200
2788,Honda,WR-V,2017,Electric,Manual,1020000,28.2,800,6,8200
2789,Mahindra,Scorpio,2022,Electric,Manual,1940000,25.1,2000,7,5400
2790,Maruti Suzuki,Baleno,2020,Petrol,Manual,2740000,23.8,1800,6,5200
2791,Maruti Suzuki,Dzire,2017,Electric,Automatic,3070000,27.3,1800,6,7700
2792,Mahindra,XUV300,2021,CNG,Manual,2650000,30,1800,7,9500
2793,Maruti Suzuki,WagonR,2022,Petrol,Manual,510000,13.3,2000,7,12300
2794,Mahindra,Scorpio,2024,Diesel,Automatic,2510000,22.8,800,6,9900
2795,Toyota,Innova,2022,Diesel,Manual,3390000,23.3,1200,4,6900
2796,Honda,City,2018,CNG,Manual,1750000,28.4,1800,4,23200
2797,Skoda,Kushaq,2015,Electric,Automatic,3010000,16.8,1500,4,23600
2798,Volkswagen,Virtus,2022,Electric,Automatic,2640000,25.3,2500,6,22700
2799,Kia,EV6,2019,Petrol,Manual,3250000,15.1,1000,6,7000
2800,Mahindra,Thar,2015,CNG,Manual,2420000,16.6,1200,7,9200
2801,Toyota,Innova,2017,Electric,Automatic,1440000,25.5,2500,4,6300
2802,Skoda,Kushaq,2023,CNG,Manual,1440000,27.2,1000,5,22900
2803,Tata Motors,Nexon,2020,CNG,Automatic,800000,24.7,1800,7,14800
2804,Mahindra,Bolero,2024,Petrol,Manual,2480000,28.7,2000,6,14600
2805,Skoda,Octavia,2023,Diesel,Manual,2350000,12.8,1800,6,11600
2806,Toyota,Innova,2016,Diesel,Automatic,3300000,19.3,2500,7,20700
2807,Honda,Civic,2015,Electric,Manual,1740000,26.3,1200,5,5100
